,race_id,着順,枠番,馬番,馬名,斤量,騎手,タイム,上り,単勝,人気,性,年齢,体重,体重変化
7,201501010210,8,6,10,シーギリヤガール,55,丹内祐次,1:28.1,35.1,37.7,9,牝,5,462,-2
8,201501010210,9,7,12,フェアラフィネ,52,藤岡康太,1:28.3,34.9,39.9,10,牝,3,434,0
9,201501010210,10,3,4,コートシャルマン,52,横山典弘,1:28.3,34.8,5.5,3,牝,3,452,10
10,201501010210,11,1,1,ヴァレンティーネ,55,丸山元気,1:28.3,35.1,160.4,12,牝,5,458,-1
11,201501010210,12,8,13,レムミラス,55,勝浦正樹,1:28.3,34.4,77.5,11,牝,4,444,-12
12,201501010210,13,8,14,ダブルファンタジー,55,古川吉洋,1:28.5,35.4,179.4,13,牝,5,506,0
13,201501010210,14,3,3,カゼノサファイア,55,松田大作,1:28.5,34.5,271.4,14,牝,5,482,-4
0,201501010211,1,8,10,メイショウスザンナ,55,松田大作,1:47.1,34.1,32.5,7,牝,6,470,-2
1,201501010211,2,2,2,レッドリヴェール,55,ルメール,1:47.1,34.6,2.0,1,牝,4,430,0
2,201501010211,3,6,6,イリュミナンス,55,横山典弘,1:47.3,34.6,7.0,4,牝,5,488,-2
3,201501010211,4,4,4,ノットフォーマル,52,黛弘人,1:47.3,35.3,12.0,6,牝,3,450,-6
4,201501010211,5,5,5,フレイムコード,55,福永祐一,1:47.4,35.3,8.4,5,牝,6,472,10
5,201501010211,6,7,7,レイヌドネージュ,55,横山和生,1:47.4,34.0,40.7,8,牝,5,488,-6
6,201501010211,7,3,3,ブランネージュ,55,藤岡康太,1:47.6,34.9,6.0,3,牝,4,476,-4
7,201501010211,8,1,1,フーラブライド,56,酒井学,1:47.6,34.8,5.3,2,牝,6,476,-4
8,201501010211,9,7,8,ショウナンバーキン,55,吉田隼人,1:47.6,34.6,118.5,9,牝,5,482,12
9,201501010211,10,8,9,ソロデビュー,55,加藤祥太,1:48.3,35.3,204.0,10,牝,6,484,-14
0,201501010212,1,3,3,マイネルオフィール,54,丹内祐次,1:44.2,37.6,3.0,1,牡,3,480,-2
1,201501010212,2,5,6,コパノチャーリー,54,藤岡康太,1:44.3,37.5,3.5,2,牡,3,502,-10
2,201501010212,3,4,5,ナンヨーカノン,55,福永祐一,1:44.6,37.5,8.8,5,牝,5,462,-4
3,201501010212,4,7,11,サクラエール,57,池添謙一,1:45.0,37.4,4.3,3,牡,4,488,0
4,201501010212,5,2,2,アグネスダリム,55,藤田伸二,1:45.2,37.4,62.5,9,牝,6,464,-4
5,201501010212,6,7,10,アサケゴマ,55,水口優也,1:45.2,37.9,59.6,8,牝,5,480,2
6,201501010212,7,5,7,ビーチブレイブ,57,松田大作,1:45.4,38.4,35.3,7,牡,5,500,-6
7,201501010212,8,6,8,アルデグロリア,55,柴山雄一,1:45.4,37.5,83.8,10,牝,5,500,0
8,201501010212,9,6,9,サンライズカラー,57,荻野琢真,1:46.1,38.8,34.2,6,牡,6,534,-2
9,201501010212,10,8,13,スワンボート,57,長岡禎仁,1:46.3,38.5,274.5,13,牡,5,458,0
10,201501010212,11,4,4,スズカアドニス,57,ルメール,1:46.4,38.8,6.0,4,牡,5,478,-10
11,201501010212,12,8,12,ハヤブサフィーバー,57,丸山元気,1:46.7,38.9,124.0,12,牡,6,480,-14
12,201501010212,13,1,1,ケツァルコアトル,57,勝浦正樹,1:46.8,38.7,97.1,11,牡,5,512,6
0,201501010301,1,6,7,ビービーサレンダー,54,田中博康,0:59.5,35.3,3.1,1,牡,2,454,-2
1,201501010301,2,8,12,スティルプリンス,54,三浦皇成,0:59.9,36.0,12.2,5,牡,2,460,-16
2,201501010301,3,1,1,デルマジロキチ,54,横山和生,1:00.0,35.5,24.8,9,牡,2,434,-6
3,201501010301,4,5,5,ヨシオ,54,藤田伸二,1:00.1,36.1,4.2,2,牡,2,454,2
4,201501010301,5,2,2,ベルゼブブ,54,菱田裕二,1:00.3,36.1,12.5,6,牡,2,470,6
5,201501010301,6,8,11,デフィノワール,54,勝浦正樹,1:00.6,36.1,16.4,8,牡,2,456,-6
6,201501010301,7,7,10,グリーンバシリスク,51,井上敏樹,1:00.6,36.3,7.5,3,牝,2,472,2
7,201501010301,8,7,9,チェリートレジャー,54,丸山元気,1:01.1,36.0,47.7,10,牡,2,490,4
8,201501010301,9,5,6,シゲルムロアジ,51,加藤祥太,1:01.2,36.7,8.1,4,牡,2,476,-4
9,201501010301,10,4,4,カタオモイ,54,荻野琢真,1:01.3,36.9,115.2,12,牝,2,428,-2
10,201501010301,11,3,3,ハナヨリダンゴ,54,柴山雄一,1:01.7,37.0,51.5,11,牝,2,408,6
11,201501010301,12,6,8,コパデグレース,54,藤岡康太,1:02.2,36.7,14.6,7,牝,2,462,-6
0,201501010302,1,6,9,ポリアフ,54,福永祐一,1:46.4,38.1,6.8,4,牝,3,492,4
1,201501010302,2,7,11,パンデイア,54,ルメール,1:46.9,38.5,3.2,1,牝,3,430,6
2,201501010302,3,1,1,エヴリホープ,51,城戸義政,1:46.9,38.3,70.0,12,牝,3,442,-2
3,201501010302,4,6,8,エスティルンバ,54,勝浦正樹,1:47.1,38.5,52.2,11,牝,3,416,-6
4,201501010302,5,8,13,マルトクビクトリー,54,松田大作,1:47.3,38.9,17.9,8,牝,3,454,4
5,201501010302,6,5,6,スナークソフィア,54,柴山雄一,1:47.5,38.7,203.9,13,牝,3,446,-4
6,201501010302,7,5,7,ラヴィーゲラン,51,加藤祥太,1:47.5,38.6,10.9,5,牝,3,480,2
7,201501010302,8,3,3,アサバスカ,54,池添謙一,1:47.8,38.7,18.7,9,牝,3,476,2
8,201501010302,9,2,2,マラカイトスター,54,藤岡康太,1:48.0,39.4,3.8,2,牝,3,456,-8
9,201501010302,10,4,5,ウイングタイガー,54,小林徹弥,1:48.1,39.7,43.7,10,牝,3,434,4
10,201501010302,11,7,10,グリーンゼファー,54,吉田隼人,1:48.4,39.6,6.3,3,牝,3,464,-4
11,201501010302,12,4,4,レオアルテミス,54,横山典弘,1:50.2,41.3,16.2,6,牝,3,494,24
0,201501010303,1,6,9,ルノンキュール,54,四位洋文,1:45.9,37.3,3.5,2,牝,3,484,8
1,201501010303,2,5,6,クロイツェル,56,ルメール,1:46.4,37.5,2.3,1,牡,3,476,-8
2,201501010303,3,1,1,ダイワパフォーム,56,丸山元気,1:46.5,38.0,4.9,3,牡,3,468,-6
3,201501010303,4,4,4,ディーエスレイザー,56,横山和生,1:46.8,37.4,15.8,6,牡,3,486,0
4,201501010303,5,8,12,メイショウテンロウ,56,古川吉洋,1:46.9,38.1,11.8,5,牡,3,478,-6
5,201501010303,6,7,10,タイセイマリーン,54,吉田隼人,1:47.2,38.1,85.7,11,牝,3,450,4
6,201501010303,7,4,5,ノースフォンテン,56,三浦皇成,1:47.6,38.0,83.0,9,牡,3,462,4
7,201501010303,8,2,2,クラウドサーファー,53,城戸義政,1:48.5,39.4,25.4,7,牡,3,440,-12
8,201501010303,9,3,3,トーセンレイザー,56,横山典弘,1:48.8,39.4,59.2,8,牡,3,450,10
9,201501010303,10,5,7,コーリンブリリアン,54,丹内祐次,1:48.9,39.7,85.4,10,牝,3,434,4
10,201501010303,11,6,8,ビーラヴド,54,藤岡康太,1:49.2,40.3,11.2,4,牝,3,440,-4
11,201501010303,12,8,13,ナイスポジション,56,勝浦正樹,1:49.6,39.8,165.4,12,牡,3,466,0
12,201501010303,13,7,11,パープルオンリー,54,田中健,1:49.9,39.9,281.0,13,牝,3,442,2
0,201501010304,1,2,2,ゴールドサーベラス,53,井上敏樹,1:29.0,34.9,2.9,1,牡,3,436,-2
1,201501010304,2,3,4,レッドディザーブ,56,三浦皇成,1:29.1,34.8,5.9,3,牡,3,470,-6
2,201501010304,3,4,5,エバーハーモニー,56,藤岡康太,1:29.1,34.6,3.3,2,牡,3,450,-4
3,201501010304,4,5,7,シンボリシャガール,56,丸山元気,1:29.3,34.7,10.5,5,牡,3,450,-2
4,201501010304,5,3,3,キタノマドンナ,54,吉田隼人,1:29.6,34.8,21.9,8,牝,3,472,4
5,201501010304,6,7,12,ワル,56,勝浦正樹,1:29.9,35.5,20.1,7,牡,3,472,8
6,201501010304,7,5,8,マイネルアルマース,56,丹内祐次,1:30.1,35.3,100.0,10,牡,3,468,24
7,201501010304,8,6,9,アキトホウオウ,56,池添謙一,1:30.2,35.2,13.1,6,牡,3,470,2
8,201501010304,9,7,11,セレーノ,56,古川吉洋,1:30.2,35.5,194.3,11,牡,3,490,-12
9,201501010304,10,8,14,ブリヤン,53,城戸義政,1:30.3,35.1,209.2,12,牡,3,502,-2
10,201501010304,11,6,10,タマモホットポット,54,津村明秀,1:30.5,35.6,42.7,9,牝,3,408,-4
11,201501010304,12,4,6,ウォーターマハロ,56,菱田裕二,1:30.6,35.5,254.6,13,牡,3,484,-20
12,201501010304,13,8,13,ゴールドコースト,56,福永祐一,1:31.0,36.4,7.5,4,牡,3,478,0
0,201501010305,1,4,4,ペイシャオブマーシ,51,井上敏樹,1:10.6,34.4,6.6,2,牝,2,454,0
1,201501010305,2,7,9,キタサンコトブキ,54,福永祐一,1:10.7,34.6,2.1,1,牡,2,486,0
2,201501010305,3,1,1,メイショウトキン,54,藤岡康太,1:10.9,34.4,8.0,4,牡,2,468,0
3,201501010305,4,6,7,タカイチモン,51,城戸義政,1:11.0,35.0,13.9,6,牝,2,418,0
4,201501010305,5,8,12,スーパーラビット,54,柴山雄一,1:11.6,35.1,31.9,8,牡,2,418,0
5,201501010305,6,2,2,ミキシングスカイ,51,加藤祥太,1:11.7,35.4,40.2,9,牝,2,392,0
6,201501010305,7,5,5,ホッコースイセイ,54,池添謙一,1:11.8,35.1,8.6,5,牝,2,460,0
7,201501010305,8,3,3,ダンツビジター,54,三浦皇成,1:11.8,34.8,46.3,10,牡,2,440,0
8,201501010305,9,5,6,ハビトゥス,54,杉原誠人,1:11.9,35.6,22.6,7,牝,2,436,0
9,201501010305,10,8,11,ペイシャスナッチ,54,長岡禎仁,1:13.2,35.9,205.7,11,牝,2,506,0
0,201501010306,1,3,5,ラッシュアタック,56,三浦皇成,2:01.1,35.7,4.3,2,牡,3,484,4
1,201501010306,2,7,13,ウインティアラ,51,井上敏樹,2:01.1,35.6,9.2,5,牝,3,416,0
2,201501010306,3,1,2,ピアノコンチェルト,54,ルメール,2:01.3,35.2,3.2,1,牝,3,424,2
3,201501010306,4,8,16,メイショウデコイ,51,加藤祥太,2:01.3,35.1,72.8,12,牝,3,428,-4
4,201501010306,5,4,7,ビセックスタイル,54,吉田隼人,2:01.4,35.7,24.0,9,牝,3,446,-8
5,201501010306,6,3,6,ディープビヨンド,54,津村明秀,2:01.4,35.4,51.0,10,牝,3,420,4
6,201501010306,7,5,10,ルーチェスプマンテ,54,丸田恭介,2:01.5,35.9,75.1,13,牝,3,472,0
7,201501010306,8,1,1,パルテノン,54,福永祐一,2:01.6,35.4,6.7,4,牝,3,426,-8
8,201501010306,9,2,4,スカイロケット,56,勝浦正樹,2:01.8,35.9,21.2,8,牡,3,508,0
9,201501010306,10,8,15,ドリームシューター,56,菱田裕二,2:01.9,35.6,127.0,15,牡,3,430,-4
10,201501010306,11,2,3,アマラントカット,54,柴山雄一,2:02.0,35.5,106.7,14,牝,3,406,-2
11,201501010306,12,5,9,クリノイーソー,56,古川吉洋,2:02.0,35.5,5.8,3,牡,3,456,-10
12,201501010306,13,7,14,ゴーオンハート,56,杉原誠人,2:02.4,35.6,132.7,16,牡,3,472,-2
13,201501010306,14,4,8,ラブトゥーマッチ,56,黛弘人,2:02.8,37.0,16.6,6,牡,3,480,-8
14,201501010306,15,6,12,スマートシャイン,54,田中健,2:02.8,37.4,64.1,11,牝,3,410,-2
15,201501010306,16,6,11,ワイドグローリー,56,池添謙一,2:04.2,38.3,19.6,7,牡,3,466,-2
0,201501010307,1,7,9,シップウ,57,吉田隼人,2:35.7,36.5,12.1,4,セ,4,486,6
1,201501010307,2,5,6,サトノセレリティ,57,福永祐一,2:35.7,37.3,2.4,1,牡,4,488,0
2,201501010307,3,8,11,スリーヴェローチェ,57,水口優也,2:35.8,37.4,34.6,9,牡,6,464,-6
3,201501010307,4,2,2,ドラゴンパイロ,54,丸山元気,2:36.1,37.4,14.6,5,牡,3,536,6
4,201501010307,5,1,1,ヘルツフロイント,57,柴山雄一,2:36.1,37.1,2.6,2,牡,4,478,6
5,201501010307,6,8,12,インテグラード,57,黛弘人,2:36.1,37.4,28.4,7,牡,4,478,4
6,201501010307,7,6,8,ステージジャンプ,57,松田大作,2:36.8,38.3,18.2,6,牡,5,498,-2
7,201501010307,8,7,10,デルマコテツ,57,菱田裕二,2:37.0,37.4,7.5,3,牡,4,444,6
8,201501010307,9,4,4,ケンブリッジアーサ,57,横山和生,2:37.7,38.1,254.5,12,牡,5,444,6
9,201501010307,10,6,7,カフジスター,57,古川吉洋,2:37.8,38.6,29.9,8,牡,4,464,-4
10,201501010307,11,3,3,アイファーマグオー,51,加藤祥太,2:38.7,39.6,57.1,10,牡,3,490,-4
11,201501010307,12,5,5,トーセンラブリー,49,井上敏樹,2:38.7,40.0,75.9,11,牝,3,474,0
0,201501010308,1,8,15,タッチングスピーチ,52,福永祐一,2:00.3,34.2,7.7,4,牝,3,456,4
1,201501010308,2,7,14,ロッカフラベイビー,52,三浦皇成,2:00.5,35.0,5.5,3,牝,3,446,16
2,201501010308,3,4,7,バンゴール,52,柴山雄一,2:00.6,34.7,3.9,1,牝,3,434,8
3,201501010308,4,7,13,トウシンハンター,52,菱田裕二,2:00.7,35.0,43.2,13,牝,3,446,12
4,201501010308,5,8,16,ウインアキレア,52,池添謙一,2:00.7,35.4,9.1,5,牝,3,450,4
5,201501010308,6,3,5,コスモチョコレイ,55,丹内祐次,2:00.7,36.0,38.5,12,牝,4,454,6
6,201501010308,7,4,8,ピサノベッテル,52,加藤祥太,2:00.9,34.8,31.5,11,牝,6,460,2
7,201501010308,8,1,1,グランディフローラ,52,吉田隼人,2:01.0,35.8,16.0,6,牝,3,460,2
8,201501010308,9,6,12,エバーキュート,52,横山典弘,2:01.0,35.5,17.2,7,牝,3,438,0
9,201501010308,10,2,3,サブトゥエンティ,49,城戸義政,2:01.2,35.3,18.9,8,牝,3,450,4
10,201501010308,11,5,9,ビレッジソング,55,丸田恭介,2:01.3,36.2,229.2,16,牝,4,426,-4
11,201501010308,12,1,2,アイスブレイク,55,藤岡康太,2:01.4,36.3,50.6,14,牝,4,472,-2
12,201501010308,13,5,10,トーセンナチュラル,49,井上敏樹,2:01.6,36.0,4.7,2,牝,3,428,2
13,201501010308,14,6,11,ファインドヌーヴ,52,勝浦正樹,2:01.7,36.8,25.7,10,牝,3,456,6
14,201501010308,15,3,6,エアルシアン,52,四位洋文,2:01.9,36.2,21.9,9,牝,3,442,-2
15,201501010308,16,2,4,マニエーテ,55,黛弘人,2:02.0,36.6,150.9,15,牝,4,420,-2
0,201501010309,1,4,5,メイショウナゴミ,52,津村明秀,1:44.6,37.2,9.6,4,牝,3,436,-4
1,201501010309,2,4,4,モンドアルジェンテ,54,三浦皇成,1:44.8,36.5,2.2,1,牡,3,508,2
2,201501010309,3,8,13,トラストフェアリー,52,城戸義政,1:45.0,37.7,94.0,12,牝,4,438,8
3,201501010309,4,3,3,バイタルフォルム,57,西村太一,1:45.1,37.5,14.5,6,牡,5,492,-4
4,201501010309,5,5,6,サクラアンプルール,57,勝浦正樹,1:45.2,36.9,10.6,5,牡,4,472,-8
5,201501010309,6,2,2,フィールドリアン,54,古川吉洋,1:45.7,37.2,23.4,7,牡,3,454,-8
6,201501010309,7,5,7,ショウナンガッチャ,54,加藤祥太,1:45.7,37.7,41.1,9,牡,4,482,2
7,201501010309,8,7,11,グランカマラード,54,ルメール,1:45.9,38.1,4.1,2,牡,3,524,8
8,201501010309,9,1,1,タイセイクルーズ,57,松田大作,1:46.0,38.1,27.8,8,牡,4,524,-6
9,201501010309,10,8,12,マコトグランドゥ,54,荻野琢真,1:46.0,37.5,80.5,11,牡,3,458,-8
10,201501010309,11,6,8,マーセブナカヤマ,57,藤岡康太,1:46.3,39.1,59.5,10,牡,4,548,10
11,201501010309,12,6,9,レジェンドパワー,51,井上敏樹,1:46.5,38.3,118.1,13,セ,3,432,16
12,201501010309,13,7,10,ビタミンエース,57,横山典弘,1:46.7,38.8,6.4,3,牡,4,510,2
0,201501010310,1,2,2,イレプレイスブル,57,横山和生,1:47.6,35.2,81.9,12,牡,5,456,-8
1,201501010310,2,5,8,アドマイヤライン,57,福永祐一,1:47.6,34.4,17.0,6,牡,5,446,-10
2,201501010310,3,7,11,ツクバアスナロ,55,古川吉洋,1:47.7,34.3,16.5,5,牝,4,468,4
3,201501010310,4,4,6,オールマンリバー,54,池添謙一,1:47.7,34.9,5.3,2,牡,3,488,4
4,201501010310,5,6,10,ギブアンドテイク,57,勝浦正樹,1:47.8,34.4,10.6,4,牡,4,494,-6
5,201501010310,6,3,4,モンドシャルナ,57,ルメール,1:47.8,35.0,5.8,3,牡,4,454,6
6,201501010310,7,6,9,ブレイヴリー,57,藤岡康太,1:47.9,35.2,1.9,1,牡,4,486,2
7,201501010310,8,8,13,リターンラルク,57,丸田恭介,1:47.9,34.2,53.5,10,牡,4,456,-8
8,201501010310,9,1,1,トーカティヴ,54,四位洋文,1:48.0,34.8,22.8,7,牡,3,442,-4
9,201501010310,10,5,7,マイネルランスタン,57,丹内祐次,1:48.0,35.4,63.1,11,牡,5,454,-6
10,201501010310,11,4,5,トーセンペンタゴン,54,井上敏樹,1:48.1,34.4,158.9,13,牡,3,464,-8
11,201501010310,12,8,14,グレイスフルワード,52,菱田裕二,1:48.4,36.3,186.9,14,牝,3,416,2
12,201501010310,13,7,12,ケイリンボス,57,柴山雄一,1:48.6,35.8,25.6,8,牡,4,504,-4
13,201501010310,14,3,3,ノーヒッター,57,横山典弘,1:49.0,34.9,47.1,9,牡,5,464,-8
0,201501010311,1,4,4,ペルーサ,58,ルメール,2:38.7,35.0,8.0,5,牡,8,518,-6
1,201501010311,2,8,11,タマモベストプレイ,58,津村明秀,2:38.8,35.0,3.9,2,牡,5,482,2
2,201501010311,3,6,6,ワールドレーヴ,56,丹内祐次,2:38.9,34.1,16.0,7,牡,5,466,-4
3,201501010311,4,6,7,バンズーム,56,横山典弘,2:39.4,35.2,5.0,3,牡,4,470,-4
4,201501010311,5,5,5,アドマイヤフライト,57,福永祐一,2:39.4,35.4,3.5,1,牡,6,536,0
5,201501010311,6,8,10,ヒラボクディープ,56,三浦皇成,2:39.5,34.5,6.0,4,牡,5,516,14
6,201501010311,7,7,9,モビール,56,勝浦正樹,2:39.5,34.7,15.7,6,牡,7,470,4
7,201501010311,8,2,2,サイモントルナーレ,56,丸田恭介,2:39.8,35.2,105.9,11,牡,9,454,0
8,201501010311,9,1,1,グランデスバル,56,杉原誠人,2:40.1,36.0,23.5,8,牡,7,488,8
9,201501010311,10,7,8,カンタベリーナイト,56,藤田伸二,2:40.4,35.3,97.2,10,牡,6,500,0
10,201501010311,11,3,3,イントレピッド,56,荻野琢真,2:41.0,36.3,25.6,9,牡,5,456,-6
0,201501010312,1,4,7,ヴァイサーリッター,57,黛弘人,1:08.9,33.8,10.2,6,牡,4,470,-4
1,201501010312,2,4,6,メイショウアズミノ,55,三浦皇成,1:08.9,33.9,6.9,4,牝,4,458,-6
2,201501010312,3,2,3,ホッコーサラスター,55,池添謙一,1:09.0,33.4,11.3,7,牝,4,454,-10
3,201501010312,4,3,4,ダノンマッキンレー,57,藤岡康太,1:09.0,33.6,5.1,3,牡,4,492,-4
4,201501010312,5,6,11,タカラジェニファ,55,吉田隼人,1:09.1,33.9,19.2,8,牝,4,472,-2
5,201501010312,6,6,10,ダイヤモンドハイ,55,ルメール,1:09.3,33.9,4.8,2,牝,4,446,2
6,201501010312,7,8,15,キタサンラブコール,57,横山典弘,1:09.3,33.9,4.4,1,牡,4,470,4
7,201501010312,8,1,1,ウイングパラダイス,55,小林徹弥,1:09.5,33.6,100.8,12,牝,4,450,-12
8,201501010312,9,5,8,ミラクルフラワー,52,松井伸也,1:09.6,33.9,135.9,13,牝,3,436,-12
9,201501010312,10,5,9,アルマエルナト,57,勝浦正樹,1:09.6,33.9,6.9,5,牡,4,478,-2
10,201501010312,11,3,5,ビットスターダム,57,柴山雄一,1:09.7,34.4,66.6,11,牡,7,464,2
11,201501010312,12,8,14,カディーシャ,55,丹内祐次,1:09.9,33.8,163.6,15,牝,6,418,-12
12,201501010312,13,2,2,ジョージジョージ,57,古川吉洋,1:10.0,33.8,147.1,14,牡,5,448,-12
13,201501010312,14,7,13,ディアゴッホ,57,丸田恭介,1:10.2,34.5,55.7,10,牡,4,518,-4
14,201501010312,15,7,12,ヤマニンカヴァリエ,57,松田大作,1:10.2,34.2,26.7,9,牡,6,502,-2
0,201501010401,1,2,2,スターオブペルシャ,54,ルメール,1:50.3,34.6,2.9,1,牡,2,492,-2
1,201501010401,2,1,1,プレイヤーサムソン,54,四位洋文,1:50.4,34.6,3.4,2,牡,2,452,-12
2,201501010401,3,4,4,ジョルジュサンク,54,吉田隼人,1:50.4,35.3,3.7,3,牡,2,492,-8
3,201501010401,4,6,6,フィールドシャルム,54,池添謙一,1:51.2,36.0,7.4,4,牡,2,452,-6
4,201501010401,5,3,3,マイネルゴール,54,丹内祐次,1:51.7,36.2,14.1,5,牡,2,438,0
5,201501010401,6,6,7,ヒットマン,54,松田大作,1:51.8,36.3,83.9,8,牡,2,456,0
6,201501010401,7,5,5,サクセスボーイ,51,井上敏樹,1:51.8,35.2,196.5,10,牡,2,444,-14
7,201501010401,8,8,10,シゲルムツゴロウ,54,柴山雄一,1:52.2,37.0,47.9,7,牡,2,438,2
8,201501010401,9,8,11,ハンキードーリ,51,加藤祥太,1:52.5,36.8,104.1,9,牝,2,464,-6
9,201501010401,10,7,9,トーアディラン,54,勝浦正樹,1:52.7,36.9,29.1,6,牡,2,466,-8
10,201501010401,11,7,8,ダイメイガール,54,嶋田純次,1:53.6,38.1,346.3,11,牝,2,426,-6
0,201501010402,1,4,4,トキワ,54,ルメール,0:59.9,35.5,5.5,4,牝,3,458,-4
1,201501010402,2,5,5,デピュートアゲン,56,丹内祐次,0:59.9,36.3,16.7,6,牡,3,492,-2
2,201501010402,3,1,1,サトノハーデス,53,城戸義政,1:00.0,36.2,15.9,5,牡,3,464,2
3,201501010402,4,8,12,ヌンチェルラ,56,勝浦正樹,1:00.0,36.3,3.3,1,牡,3,496,2
4,201501010402,5,6,7,メイショウアバラガ,53,加藤祥太,1:00.1,36.3,3.8,3,牡,3,510,2
5,201501010402,6,7,9,ヒューガライゼン,54,吉田隼人,1:00.4,36.5,50.0,9,牝,3,466,0
6,201501010402,7,6,8,カムヒア,51,井上敏樹,1:00.5,36.5,27.7,7,牝,3,474,14
7,201501010402,8,8,11,トゥーランドット,54,池添謙一,1:00.8,36.7,47.4,8,牝,3,452,-2
8,201501010402,9,5,6,カルーセルフリック,56,福永祐一,1:00.9,36.9,3.5,2,牡,3,516,-8
9,201501010402,10,2,2,クルムロフ,56,田中健,1:01.0,35.4,67.3,10,牡,3,518,14
10,201501010402,11,7,10,デルマオコマ,54,嶋田純次,1:01.3,37.1,76.0,11,牝,3,442,-4
11,201501010402,12,3,3,ワンダーアンダレス,54,藤岡康太,1:02.0,37.7,202.7,12,牝,3,428,-8
0,201501010403,1,4,4,メイショウゲントク,56,池添謙一,1:45.9,37.4,4.1,2,牡,3,452,-4
1,201501010403,2,7,10,エクストラペトル,54,ルメール,1:45.9,37.5,2.6,1,牝,3,434,0
2,201501010403,3,5,7,ゼトス,56,柴山雄一,1:46.4,37.7,15.9,7,牡,3,460,0
3,201501010403,4,6,9,ウェブスリンガー,56,四位洋文,1:46.4,37.9,11.8,6,牡,3,470,4
4,201501010403,5,3,3,ライムスカッシュ,54,福永祐一,1:47.3,38.9,11.6,5,牝,3,516,-4
5,201501010403,6,1,1,タマモアタック,53,城戸義政,1:47.3,38.6,4.3,3,牡,3,490,-2
6,201501010403,7,8,13,ヤワタオリオン,53,井上敏樹,1:47.6,38.3,180.1,12,牡,3,400,-2
7,201501010403,8,2,2,セイセイセイ,53,加藤祥太,1:47.8,38.1,107.8,10,牡,3,440,-4
8,201501010403,9,4,5,ミラクルナイト,56,黛弘人,1:48.0,39.3,51.5,9,牡,3,464,-2
9,201501010403,10,5,6,マンテンドリーム,54,古川吉洋,1:48.2,39.2,26.2,8,牝,3,438,-12
10,201501010403,11,6,8,ディープブルー,56,藤岡康太,1:48.8,40.3,11.1,4,牡,3,416,-2
11,201501010403,12,7,11,アルファマリニン,56,丸山元気,1:49.6,40.1,297.4,13,牡,3,504,-4
12,201501010403,13,8,12,スリーロード,56,丸田恭介,1:53.3,43.5,133.9,11,牡,3,418,6
0,201501010404,1,2,3,ビバリーヒルズ,54,横山典弘,1:09.4,34.6,4.0,1,牝,3,418,2
1,201501010404,2,1,2,マーシフルハート,54,福永祐一,1:09.6,34.9,7.3,4,牝,3,378,-8
2,201501010404,3,3,6,スーパープリンセス,54,田中博康,1:09.8,35.2,6.0,3,牝,3,436,-4
3,201501010404,4,6,12,グレイスフルアート,54,柴山雄一,1:09.8,34.9,10.2,6,牝,3,472,-4
4,201501010404,5,8,16,ハクサンワールド,53,井上敏樹,1:09.8,34.8,109.0,14,牡,3,458,-6
5,201501010404,6,6,11,ミュゼフローレンス,54,丸山元気,1:10.0,34.5,53.0,11,牝,3,504,6
6,201501010404,7,4,8,ダンヴィル,53,城戸義政,1:10.0,35.6,10.8,7,牡,3,448,-4
7,201501010404,8,5,10,バニラマカロン,51,加藤祥太,1:10.0,35.4,9.8,5,牝,3,462,-6
8,201501010404,9,4,7,ローブディアンジェ,54,四位洋文,1:10.1,34.7,16.2,8,牝,3,434,-6
9,201501010404,10,7,14,ドリームポリーニ,56,松田大作,1:10.2,35.2,23.7,9,牡,3,456,0
10,201501010404,11,1,1,ヤマノリリコイ,54,勝浦正樹,1:10.3,35.2,4.9,2,牝,3,416,2
11,201501010404,12,7,13,サウンドバゴダンス,54,菱田裕二,1:10.3,35.6,58.2,12,牝,3,404,10
12,201501010404,13,2,4,エターナルカラー,54,吉田隼人,1:10.5,35.3,81.1,13,牝,3,480,8
13,201501010404,14,8,15,クロンヌドスリジェ,54,荻野琢真,1:11.3,36.5,302.8,16,牝,3,440,0
